"","LSOA","age_rank","edu_rank","disab_rank","children_rank","housing_rank","income_rank","final_BII_RANK","rank_sum","final_BDDI_RANK"
"16327","E01017192",5931,15204,13499,16398,19626,16948,7810,95416,9516
"16328","E01017193",9070,13596,20823,27629,21440,21584,4705,118847,16942
"16329","E01017194",3318,12508,13483,26288,21384,21638,4449,103068,11839
"16330","E01017195",4878,11943,21577,26996,17319,21079,3231,107023,13081
"16331","E01017196",5526,1541,5844,31833,9298,7258,2411,63711,2489
"16332","E01017197",10387,5274,5583,10363,7863,10480,2268,52218,1095
"16333","E01017198",27469,25519,27488,27014,25898,23213,12723,169324,31003
"16334","E01017199",26022,23282,25869,23640,22874,19174,439,141300,24196
"16335","E01017200",27105,19420,24961,27028,11649,11914,1828,123905,18535
"16336","E01017201",15715,29291,27531,11086,29012,27314,3607,143556,24871
"16337","E01017202",5603,27685,25725,5092,30694,29564,6224,130587,20721
"16338","E01017203",10844,19000,14077,5449,17981,14287,2615,84253,6533
"16339","E01017204",20834,19216,14263,12929,14398,13970,4624,100234,10958
"16340","E01017205",6984,30288,25341,4125,31205,31231,875,130049,20541
"16341","E01017206",17528,21498,24089,18928,22579,20193,2910,127725,19794
"16342","E01017207",4862,32051,25645,1745,33437,32191,4085,134016,21827
"16343","E01017208",8185,29821,24949,4330,31568,29510,5270,133633,21722
"16344","E01017209",8021,13274,10880,13408,4332,15801,5232,70948,3690
"16345","E01017210",6118,32628,28048,2422,32669,31171,4796,137852,23053
"16346","E01017211",28077,19584,28567,32438,24813,19223,5997,158699,28915
"16347","E01017212",11694,18307,12892,9979,15178,17792,1448,87290,7315
"16348","E01017213",6716,10476,12214,18159,15035,18052,3977,84629,6634
"16349","E01017214",9256,22692,12104,8472,7907,10617,11202,82250,6063
"16350","E01017215",13296,16854,5653,8112,4479,11892,564,60850,2078
"16351","E01017216",8549,21162,18484,17293,21288,27059,1399,115234,15764
"16352","E01017217",19774,19284,28848,19163,15205,19578,447,122299,18020
"16353","E01017218",7103,28410,26284,5975,28527,28925,260,125484,19096
"16354","E01017219",13370,24781,30202,17017,28586,27441,10515,151912,27236
"16355","E01017220",13397,23987,24349,17285,26125,22733,5525,133401,21646
"16356","E01017221",7579,14946,11485,7482,5268,14969,836,62565,2318
"16357","E01017222",10289,17207,14886,14709,8878,16126,7342,89437,7888
"16358","E01017223",13017,10347,13636,5902,4202,7259,5454,59817,1926
"16359","E01017224",16285,11475,8631,12476,4874,7260,11927,72928,4088
"16360","E01017225",16801,23556,24183,10815,22112,22928,4109,124504,18739
"16361","E01017226",28646,2852,13399,32756,17948,11983,6272,113856,15345
"16362","E01017227",3395,3362,18314,32708,19146,13228,9641,99794,10822
"16363","E01017228",10281,12657,23596,27048,23360,22068,1454,120464,17442
"16364","E01017231",3126,713,13235,32205,10429,3883,6808,70399,3591
"16365","E01017232",7682,1150,10225,23151,13629,4239,20494,80570,5679
"16366","E01017233",13970,14798,25003,21414,25126,20617,4045,124973,18906
"16367","E01017234",5589,2730,14760,31369,22454,18115,13772,108789,13647
"16368","E01017235",3354,2505,20420,32362,14762,12381,22288,108072,13401
"16369","E01017236",13122,32405,30540,11477,31302,29422,2981,151249,27051
"16370","E01017237",7455,31287,27252,3360,31791,31389,2729,135263,22220
"16371","E01017238",8851,24177,19725,5992,27454,27028,5418,118645,16877
"16372","E01017239",9298,26168,21132,13048,25804,23112,6545,125107,18960
"16373","E01017240",9225,30978,28870,13694,32573,30062,3249,148651,26356
"16374","E01017241",21399,28600,30902,14454,31191,25455,9521,161522,29522
"16375","E01017242",7912,22007,14688,15022,24568,21035,12069,117301,16446
"16376","E01017243",16293,21782,14555,10892,15121,17090,3135,98868,10567
"16377","E01017244",9781,29031,21583,4609,26633,27471,1766,120874,17583
"16378","E01017245",4435,32036,27404,1438,33473,32434,1774,132994,21509
"16379","E01017246",4269,10073,7497,11982,18484,20315,5202,77822,5092
"16380","E01017247",17760,7619,17612,10982,3316,6012,2059,65360,2752
"16381","E01017248",14876,4637,4372,5528,8191,5247,2606,45457,590
"16382","E01017249",23320,2880,5724,10542,1719,936,1176,46297,635
"16383","E01017250",17858,27411,30390,12234,32393,31492,6580,158358,28834
"16384","E01017251",5562,21019,18684,7936,28177,24446,1548,107372,13186
"16385","E01017252",18932,3221,6684,16527,5143,6261,1177,57945,1699
"16386","E01017253",8918,20863,20127,5740,23599,25261,849,105357,12544
"16387","E01017254",9338,9188,14398,4894,22400,21899,2975,85092,6740
"16388","E01017255",13720,19735,12931,21547,2883,7762,7807,86385,7078
"16389","E01017256",20162,17141,14844,20139,6417,11770,2332,92805,8829
"16390","E01017257",13831,21555,20826,27372,17915,20423,1608,123530,18405
"16391","E01017258",13777,26122,18419,17173,22951,23983,2968,125393,19066
"16392","E01017259",20940,19332,13559,21276,7941,9797,2388,95233,9464
"16393","E01017260",30037,25514,28265,30042,22108,18116,17513,171595,31348
"16394","E01017261",20317,18422,22883,22558,8228,13029,4640,110077,14056
"16395","E01017262",15248,27956,20294,19079,25038,19717,5676,133008,21517
"16396","E01017263",13584,24755,24420,17818,24195,22330,1937,129039,20192
"16397","E01017264",808,1453,15904,21489,32310,19579,22155,113698,15287
"16398","E01017265",14435,27904,31608,17463,31912,29071,20991,173384,31625
"16399","E01017266",3444,16120,21916,10580,28549,24607,8394,113610,15252
"16400","E01017267",2696,4305,8773,16058,22174,19426,9746,83178,6288
"16401","E01017270",18629,20676,26470,25545,29673,24782,1402,147177,25949
"16402","E01017271",21129,12963,13093,23281,9479,18117,1695,99757,10811
"16403","E01017272",6593,28246,20539,2926,28069,27315,666,114354,15494
"16404","E01017273",20001,13440,25045,19424,14104,16867,2676,111557,14562
"16405","E01017274",15629,31669,31205,10166,32328,30153,811,151961,27250
"16406","E01017275",19980,20379,27011,18547,16034,17440,6003,125394,19067
"16407","E01017276",3251,16031,17919,14359,23870,25462,7126,108018,13388
"16408","E01017277",15932,26961,17807,7245,20317,19427,8426,116115,16075
"16409","E01017279",19169,17397,20656,21085,19027,17091,7522,121947,17919
"16410","E01017280",10034,30606,29658,13592,31585,30937,11847,158259,28802
"16411","E01017281",2363,31209,32428,2717,33719,33464,4,135904,22435
"16412","E01017282",18733,20845,24801,12267,17123,24028,11895,129692,20404
"16413","E01017283",30481,17917,28790,28959,6492,16040,25093,153772,27725
"16414","E01017284",33683,14289,29538,33056,1369,9678,27989,149602,26620
"16415","E01017285",33525,15249,29058,32189,15080,17508,27693,170302,31159
"16416","E01017286",33399,9382,25582,30988,6999,9798,16057,132205,21241
"16417","E01017287",31845,17634,23683,28660,2307,9033,12874,126036,19277
"16418","E01017288",32530,15159,24917,29837,11840,20194,13633,148110,26205
"16419","E01017289",31350,22574,30045,28163,18537,23984,29509,184162,32795
"16420","E01017290",32362,10669,25608,32687,8472,10596,31941,152335,27342
"16421","E01017291",33625,14574,31831,32920,9145,10481,29891,162467,29724
"16422","E01017292",21380,14162,24514,14445,12163,14204,2055,102923,11790
"16423","E01017293",20813,18516,12143,8018,4500,8700,6144,78834,5304
"16424","E01017294",26816,14186,17036,25752,5886,11355,20367,121398,17741
"16425","E01017295",16416,24828,27272,8719,21085,28091,5856,132267,21260
"16426","E01017296",32651,21120,28642,31919,7068,11696,30467,163563,29954
"16427","E01017297",30200,13136,24633,28484,16000,16484,33370,162307,29695
"16428","E01017298",32727,15348,27484,32255,7830,13971,30871,160486,29305
"16429","E01017299",32404,16333,30021,30923,21240,22331,32773,186025,32943
"16430","E01017300",32857,7594,27144,32907,13002,18251,5474,137229,22845
"16431","E01017301",32880,9493,17297,30296,714,3997,3803,98480,10442
"16432","E01017302",19065,9928,12049,6461,8186,10250,7554,73493,4200
"16433","E01017303",15145,5571,20966,26028,3326,15370,10166,96572,9851
"16434","E01017304",16022,13778,27029,9591,18590,21403,1492,107905,13346
"16435","E01017305",16220,16148,21671,20742,16964,23378,8372,123495,18388
"16436","E01017306",10603,16821,28305,8991,21990,22032,4851,113593,15244
"16437","E01017307",32595,20110,30233,29913,10128,18785,4731,146495,25761
"16438","E01017308",25074,20479,31571,17317,22119,23379,2287,142226,24467
"16439","E01017309",14213,18955,25311,12842,10395,22929,1938,106583,12958
"16440","E01017310",32570,18740,32790,26472,5933,15461,21175,153141,27572
"16441","E01017311",24318,22240,26345,23857,15084,21118,8367,141329,24206
"16442","E01017312",32147,24238,31478,29085,21231,23700,12187,174066,31721
"16443","E01017315",31886,26506,32184,29517,25458,23516,29238,198305,33544
"16444","E01017316",29405,7890,19620,25859,6029,11051,17048,116902,16315
"16445","E01017317",30328,26621,29274,28499,15394,22594,16170,168880,30934
"16446","E01017318",22892,29181,30029,20063,25001,27114,29488,183768,32767
"16447","E01017319",33479,27538,33286,32788,20238,25749,23982,197060,33503
"16448","E01017320",33672,27079,32291,33400,5780,15712,14198,162132,29657
"16449","E01017321",30543,16064,28949,25072,10987,18467,12842,142924,24676
"16450","E01017322",13485,28160,33259,11574,29959,29974,14850,161261,29464
"16451","E01017323",33053,12422,24007,31986,7102,10251,24141,142962,24686
"16452","E01017324",31766,23372,28589,29092,9496,19799,29847,171961,31416
"16453","E01017325",21941,25478,29817,26824,24026,25018,3196,156300,28348
"16454","E01017326",19864,21346,33060,29838,20885,26436,4269,155698,28203
"16455","E01017327",24389,17512,27110,24002,14164,20021,21524,148722,26380
"16456","E01017328",13835,23454,31138,24789,15997,28620,5837,143670,24903
"16457","E01017329",31158,15382,27032,29915,9961,10191,18133,141772,24337
"16458","E01017331",12289,25660,30217,10021,27772,29928,25670,161557,29533
"16459","E01017332",12461,27800,31677,8652,29568,32088,7831,150077,26749
"16460","E01017333",9617,13724,21205,8120,8854,15948,21013,98481,10443
"16461","E01017334",13402,23897,33122,19369,16427,14970,22194,143381,24827
"16462","E01017335",24781,19728,31873,31588,17614,24696,18719,168999,30951
"16463","E01017336",21449,23599,32945,31939,8866,29361,25337,173496,31636
"16464","E01017337",25599,18693,32382,32307,12587,25204,6466,153238,27589
"16465","E01017338",32780,17231,31230,30955,9663,20674,6057,148590,26347
"16466","E01017339",17266,23542,27792,14414,19339,23380,22361,148094,26199
"16467","E01017340",17582,22491,32253,23870,17582,27590,9561,150929,26956
"16468","E01017341",23695,25316,31312,12353,25182,26299,15352,159509,29082
"16469","E01017342",23054,19902,27681,16542,15627,23860,15738,142404,24531
"16470","E01017343",21405,26137,29199,18043,25265,30136,12843,163028,29842
"16471","E01017344",32740,19628,24725,30010,7009,12619,24987,151718,27181
"16472","E01017345",7122,29118,31807,5936,30168,30775,7722,142648,24595
"16473","E01017346",27241,18577,31202,32045,14601,25554,14040,163260,29889
"16474","E01017347",29785,25542,31102,27636,16838,24783,22971,178657,32297
"16475","E01017348",29465,27447,32716,27935,8142,22033,17755,165493,30324
"16476","E01017349",29089,26393,31026,29950,3664,25357,22429,167908,30772
"16477","E01017350",22717,27466,32146,21492,24845,26938,18618,174222,31741
"16478","E01017351",32529,11956,26549,31075,8855,11128,10123,132215,21243
"16479","E01017352",33695,14924,27162,33100,573,8292,17208,134954,22128
"16480","E01017353",33003,15033,26604,32049,14591,16790,32586,170656,31210
"16481","E01017354",33577,13472,26586,32953,17992,13772,22319,160671,29341
"16482","E01017355",30754,19532,24877,28233,9667,18181,17813,149057,26468
"16483","E01017356",29442,24480,31972,31457,15528,28222,12159,173260,31602
"16484","E01017357",30834,28120,32676,28999,24873,23810,16159,185471,32902
"16485","E01017358",33501,23886,32997,32751,14849,19428,9474,166886,30567
"16486","E01017359",33387,18502,28920,32936,1992,18386,26830,160953,29403
"16487","E01017360",28900,23051,28569,31548,9243,25095,21957,168363,30857
"16488","E01017361",33702,14666,32566,32633,8758,16949,25518,164792,30186
"16489","E01017362",32602,19340,32182,32006,14972,23556,23487,178145,32248
"16490","E01017363",29939,21944,33352,32720,22183,28858,27927,196923,33500
"16491","E01017364",32879,16206,31410,33129,10003,22332,24024,169983,31102
"16492","E01017365",33617,14528,31153,33195,8987,16207,19995,157682,28684
"16493","E01017366",24092,24835,31631,19169,23666,28488,24614,176495,32061
"16494","E01017367",33419,15536,29950,32290,1420,12382,10079,135076,22168
"16495","E01017368",30843,19868,28997,28477,19779,19718,9566,157248,28585
"16496","E01017369",31614,19727,26846,28615,15338,17964,31410,171514,31332
"16497","E01017370",32811,26314,30854,30910,19672,23381,26561,190503,33228
"16498","E01017371",20286,7863,3979,8476,11837,3915,25956,82312,6087
"16499","E01017372",16060,12067,7934,8919,22132,14288,17836,99236,10676
"16500","E01017373",8473,4723,1569,1836,12288,3280,31877,64046,2543
"16501","E01017374",21589,3598,3434,17113,5012,3516,19611,73873,4265
"16502","E01017375",20944,8303,14506,27504,17377,9948,17530,116112,16072
"16503","E01017376",6756,13174,6206,13865,12887,12268,16749,81905,5980
"16504","E01017377",15736,14939,14709,13164,18421,10902,10316,98187,10339
"16505","E01017378",13005,22576,20833,17249,28280,18471,20373,140787,24010
"16506","E01017379",22917,13315,19863,22268,24301,10378,28673,141715,24318
"16507","E01017380",24396,3218,2314,17327,5683,511,31525,84974,6717
"16508","E01017381",29945,19255,17349,27756,2930,4747,17145,119127,17026
"16509","E01017382",21492,23536,20979,17971,24545,15630,5592,129745,20431
"16510","E01017383",13254,12397,9078,23579,13067,9799,11619,92793,8821
"16511","E01017384",12062,23733,22208,13189,27636,19175,7214,125217,19000
"16512","E01017385",24219,17285,26766,31110,16156,19176,17928,152640,27431
"16513","E01017386",13680,17379,11645,15358,19369,15462,9357,102250,11564
"16514","E01017387",19433,21405,9393,16236,15934,10903,17298,110602,14239
"16515","E01017388",7537,13710,9137,3941,22055,17369,11737,85486,6847
"16516","E01017391",16537,22178,20642,12197,25771,17187,4477,118989,16991
"16517","E01017392",27479,7369,6123,19832,6845,163,19619,87430,7347
"16518","E01017393",23035,8168,18310,14258,12841,3281,26254,106147,12781
"16519","E01017394",16527,15315,9702,14139,17971,7763,23027,104444,12256
"16520","E01017397",20651,10234,11803,15604,12059,2953,29840,103144,11862
"16521","E01017398",21424,8722,4681,10848,12198,3998,24034,85905,6955
"16522","E01017399",11290,9198,4293,12962,10254,3282,19276,70555,3623
"16523","E01017400",15140,29777,30308,17485,32913,28116,14265,168004,30792
"16524","E01017401",14990,7578,12548,18542,14384,6433,10619,85094,6742
"16525","E01017402",29698,15638,25410,27890,4148,2608,11750,117142,16394
"16526","E01017403",17926,15472,12997,20490,14351,7261,23220,111717,14604
"16527","E01017404",25692,7864,6854,17051,693,371,14318,72843,4068
"16528","E01017405",15967,14892,7256,20575,4136,2609,14720,80155,5586
"16529","E01017406",5073,5573,1463,5184,9573,2013,20554,49433,852
"16530","E01017407",14892,10338,9824,18452,8061,4477,11573,77617,5039
"16531","E01017408",21324,8200,4078,17929,4808,696,15231,72266,3949
"16532","E01017409",27005,10101,12872,23228,18284,6262,19591,117343,16464
"16533","E01017410",30861,11512,17518,27650,18054,8803,31431,145829,25576
"16534","E01017412",23152,19456,15751,25599,21784,8015,23726,137483,22924
"16535","E01017413",19015,10771,6997,13795,12677,2120,24704,90079,8039
"16536","E01017414",24155,16640,13903,24268,20262,12272,27100,138600,23310
"16537","E01017415",21657,13555,12598,12966,21858,9422,14403,106459,12907
"16538","E01017418",24867,28158,27023,22038,26322,19062,22053,169523,31037
"16539","E01017419",26081,8425,8436,21426,4349,2204,21427,92348,8702
"16540","E01017420",17709,13879,13927,12315,24659,14971,24203,121663,17826
"16541","E01017421",23285,9139,5512,15334,19274,7923,30371,110838,14320
"16542","E01017422",26610,12603,11302,22165,17647,6986,28379,125692,19167
"16543","E01017423",22052,17137,15672,15742,22262,13403,27694,133962,21808
"16544","E01017424",29229,16866,14846,27639,17203,14807,29928,150518,26857
"16545","E01017425",21822,14306,12777,22997,19558,6263,19226,116949,16338
"16546","E01017426",29327,10213,14467,23460,11499,5522,26305,120793,17555
"16547","E01017427",18300,19720,18563,12083,22643,12620,24694,128623,20068
"16548","E01017428",21016,17814,12287,19612,18923,13706,29293,132651,21395
"16549","E01017429",13437,8767,6205,16400,10923,5892,26842,88466,7626
"16550","E01017430",18953,26746,23540,17648,23790,21964,24607,157248,28586
"16551","E01017431",18580,16560,21856,24057,19089,14877,23292,138311,23220
"16552","E01017432",30969,18282,19081,23978,7879,4606,20129,124924,18887
"16553","E01017433",11779,32098,30193,8812,32778,27263,5164,148087,26197
"16554","E01017434",13528,18398,14955,10865,18845,13572,14376,104539,12281
"16555","E01017435",13033,22367,17251,11467,25376,18934,22324,130752,20779
"16556","E01017436",12887,14942,6572,8883,3860,3055,11237,61436,2162
"16557","E01017437",12874,16595,17944,12745,23937,15539,12320,111954,14715
"16558","E01017438",20101,11243,3616,15776,9301,998,10694,71729,3841
"16559","E01017439",8260,8630,3692,2858,12080,3999,16211,55730,1451
"16560","E01017440",14888,16958,17220,9162,28167,21782,15117,123294,18327
"16561","E01017441",4820,5572,3782,2125,12321,2140,33721,64481,2608
"16562","E01017442",12470,12844,4013,5516,17490,4478,22886,79697,5497
"16563","E01017443",12909,12490,7594,12307,10422,3517,25297,84536,6608
"16564","E01017444",21009,11177,10404,19803,20844,10482,28258,121977,17926
"16565","E01017446",18896,22311,14755,14521,24868,15580,15078,126009,19265
"16566","E01017447",19254,12949,12184,11409,12902,7512,11167,87377,7337
"16567","E01017449",15877,13470,8097,6072,14992,8417,15951,82876,6223
"16568","E01017450",20234,15787,11819,14596,14667,6013,13564,96680,9882
"16569","E01017451",21573,11389,7366,21845,16135,8552,23289,110149,14086
"16570","E01017452",31017,8427,15582,28527,14187,9526,17882,125148,18968
"16571","E01017453",23301,19406,26404,22330,30273,26437,7700,155851,28239
"16572","E01017454",26746,15066,14730,18443,11980,9275,5630,101870,11449
"16573","E01017455",29182,11751,12633,23319,6255,11984,2928,98052,10293
"16574","E01017456",31090,7268,12492,23546,12688,4988,7118,99190,10666
"16575","E01017457",18411,16188,18117,12126,24581,16630,9745,115798,15970
"16576","E01017458",20383,10394,4338,12298,12969,3518,12759,76659,4846
"16577","E01017459",25829,8985,9027,19881,143,2610,11206,77681,5052
"16578","E01017460",17094,3225,927,9954,7174,2205,27378,67957,3147
"16579","E01017462",21533,8395,6945,12855,4042,2403,25401,81574,5901
"16580","E01017463",31150,10650,18524,22241,16279,11356,14783,124983,18913
"16581","E01017464",31979,6959,16903,28952,11711,1354,31909,129767,20443
"16582","E01017465",27571,5757,18800,24892,12722,2838,31764,124344,18687
"16583","E01017466",1387,21414,4866,22041,20030,29982,17125,116845,16296
"16584","E01017467",18665,3494,10580,21380,14325,8016,4988,81448,5874
"16585","E01017468",10312,4753,7715,15316,6926,7513,3491,56026,1483
"16586","E01017470",15246,4727,4608,5672,1134,10252,527,42166,415
"16587","E01017471",8920,25878,23032,25665,30552,31398,16979,162424,29716
"16588","E01017472",2800,30301,17102,2797,31481,30402,5588,120471,17445
"16589","E01017474",1986,26797,10375,4674,25707,29768,6921,106228,12815
"16590","E01017475",8094,25003,5591,6978,11628,20596,7441,85331,6799
"16591","E01017476",12770,26715,11130,11674,11579,16791,4102,94761,9344
"16592","E01017477",8416,31266,28520,3814,33324,32619,3610,141569,24276
"16593","E01017478",23410,11421,17099,18485,17936,11567,33204,133122,21549
"16594","E01017479",31759,17622,22093,30492,11942,16631,16186,146725,25819
"16595","E01017480",8692,15099,5195,3331,15233,11985,13507,73042,4121
"16596","E01017481",17223,18105,15879,7781,21136,15949,24602,120675,17515
"16597","E01017482",20583,10769,30564,25943,22581,19719,3393,133552,21700
"16598","E01017483",19849,4759,13817,23955,5587,4748,15203,87918,7475
"16599","E01017484",22297,15887,32879,32471,19276,20195,15211,158216,28791
"16600","E01017485",7318,4131,1995,16122,9315,11568,5962,56411,1529
"16601","E01017487",5708,18154,15254,4172,26086,21741,14785,105900,12707
"16602","E01017488",31033,21518,19797,25555,10608,10028,11016,129555,20369
"16603","E01017489",7241,26541,22118,2473,32135,28694,1986,121188,17668
"16604","E01017490",10315,27926,25479,13452,32656,29423,7908,147159,25943
"16605","E01017491",18144,17368,15957,11087,17334,14052,15106,109048,13729
"16606","E01017492",11813,28014,18544,9845,29749,27871,15189,141025,24096
"16607","E01017493",5757,20978,15881,4745,27491,25416,17551,117819,16615
"16608","E01017495",19097,13351,11296,9437,14103,10483,27176,104943,12420
"16609","E01017496",28204,9613,12223,26906,14480,9276,29116,129818,20461
"16610","E01017497",4347,8793,7301,17235,13711,18652,6575,76614,4835
"16611","E01017498",21781,12186,11035,18983,4690,11771,7430,87876,7466
"16612","E01017499",14801,9441,27227,26714,15905,20912,14959,129959,20515
"16613","E01017500",10296,15228,21767,29613,24987,27147,2427,131465,21011
"16614","E01017501",23477,15461,31893,31476,21407,24608,21948,170270,31154
"16615","E01017502",14313,28390,31482,31736,32364,31128,20329,189742,33188
"16616","E01017503",15588,15495,18241,9197,18505,16792,24648,118466,16815
"16617","E01017504",21098,7438,13709,19050,15453,9800,25014,111562,14563
"16618","E01017505",17524,26511,15428,16528,20651,17656,20462,134760,22071
"16619","E01017506",10148,23028,9785,9461,22611,22433,15185,112651,14928
"16620","E01017507",15360,20232,14623,11080,13145,13030,8441,95911,9663
"16621","E01017508",11280,19006,10352,9389,9310,13229,16633,89199,7826
"16622","E01017509",19419,30794,29492,17169,32961,28657,15516,174008,31702
"16623","E01017510",21265,15456,12864,24930,15202,13031,24161,126909,19538
"16624","E01017511",19454,17832,18704,24052,16855,15123,7897,119917,17264
"16625","E01017512",11455,24982,14351,8614,25880,20196,8232,113710,15295
"16626","E01017513",14273,23436,6673,5646,11132,16127,7234,84521,6601
"16627","E01017514",10871,26843,21543,6626,30710,27507,16339,140439,23898
"16628","E01017515",12898,27556,20333,9072,28235,25491,18907,142492,24556
"16629","E01017517",17747,23199,3969,13612,7701,12504,6958,85690,6898
"16630","E01017518",7272,23844,21964,5168,26298,27198,14745,126489,19419
"16631","E01017519",9142,30832,20465,5884,31393,29139,377,127232,19633
"16632","E01017520",13112,23719,21097,14415,21624,22079,18275,134321,21934
"16633","E01017521",8317,21651,9528,8691,19171,21900,25514,114772,15624
"16634","E01017522",12083,23232,15346,19141,24631,22828,12806,130067,20550
"16635","E01017523",2802,30745,21002,809,33002,30839,7084,126283,19365
"16636","E01017524",14286,11731,14585,13614,15869,15950,5199,91234,8366
"16637","E01017525",13642,19374,17048,13221,26678,22734,770,113467,15207
"16638","E01017526",10560,9339,3757,10331,5690,8293,16337,64307,2579
"16639","E01017527",17446,10747,12425,25372,6871,13404,14355,100620,11059
"16640","E01017528",22650,7942,6170,7518,10503,2839,26612,84234,6531
"16641","E01017529",25053,20014,15814,20096,5234,5248,4303,95762,9621
"16642","E01017530",28738,7974,11444,17385,3194,4240,1761,74736,4437
"16643","E01017531",22112,26568,29848,22053,30770,29178,12331,172860,31539
"16644","E01017532",28102,9652,7565,19388,630,2611,5716,73664,4231
"16645","E01017533",32901,7911,20307,26489,3486,1494,5760,98348,10394
"16646","E01017534",25478,13770,13243,21646,1112,4749,8970,88968,7767
"16647","E01017535",3815,17576,2430,925,16022,23066,22038,85872,6949
"16648","E01017536",1360,27169,3264,1809,19498,25789,11824,90713,8198
"16649","E01017537",6731,30868,19142,921,31085,28870,18171,135788,22403
"16650","E01017538",3866,30653,7071,772,15856,26000,6163,90381,8116
"16651","E01017539",4446,30997,6965,1933,16909,26438,1233,88921,7753
"16652","E01017540",28852,4860,8401,26237,9205,2840,28913,109308,13811
"16653","E01017541",25162,8396,13684,19350,16213,9277,30372,122454,18072
"16654","E01017542",26285,15011,15214,29826,17422,13405,25380,142543,24569
"16655","E01017543",26348,10572,24594,27938,11740,9527,31337,142056,24415
"16656","E01017544",29170,6751,18828,18819,13878,5249,25143,117838,16624
"16657","E01017545",21287,6982,15002,16212,9528,4989,32512,106512,12922
"16658","E01017546",27435,4170,15836,23060,17708,11129,27124,126462,19409
"16659","E01017547",23852,10847,10435,20128,9580,5750,28308,108900,13689
"16660","E01017549",32298,18587,13523,29952,9001,9528,19909,132798,21443
"16661","E01017552",3131,14815,5734,1412,19978,19720,26589,91379,8423
"16662","E01017553",24930,12547,7503,14716,9263,2612,23403,94974,9397
"16663","E01017554",19763,16604,18339,11229,24740,21466,17519,129660,20393
"16664","E01017555",16760,17112,23880,28026,22083,21467,7621,136949,22755
"16665","E01017556",10458,9187,4261,15263,7272,5250,22302,73993,4292
"16666","E01017557",21998,20166,23539,28756,25082,22930,11343,153814,27743
"16667","E01017558",15827,12726,8125,16045,12181,6500,11888,83292,6320
"16668","E01017559",21603,13759,18652,14693,16992,12167,25371,123237,18304
"16669","E01017560",28984,15588,16462,22335,4004,3056,15786,106215,12809
"16670","E01017561",26669,14966,4919,23571,9624,16212,16050,112011,14730
"16671","E01017562",19740,19106,16876,14282,23532,20840,20734,135110,22182
"16672","E01017563",30621,17898,10316,22721,2176,6619,1124,91475,8444
"16673","E01017564",25796,14473,12910,20841,7484,7764,24369,113637,15263
"16674","E01017565",30162,11427,11595,25203,10165,4647,16033,109232,13781
"16675","E01017566",31157,13446,8575,25338,4550,4000,8568,95634,9586
"16676","E01017567",14414,21455,14982,17219,23577,21300,1490,114437,15517
"16677","E01017568",8777,23013,17254,17421,21654,24121,13314,125554,19124
"16678","E01017569",12389,17094,19124,15298,19938,15951,22897,122691,18134
"16679","E01017571",30030,18988,23545,28076,22444,17018,32331,172432,31479
"16680","E01017572",25763,16559,6831,22307,6206,5150,18440,101256,11251
"16681","E01017573",29861,26681,16846,23805,1734,2841,9010,110778,14296
"16682","E01017576",23478,18049,17558,17551,20334,9529,1189,107688,13283
"16683","E01017577",20331,13423,13359,17104,15646,10029,28143,118035,16677
"16684","E01017578",11927,16439,6402,7444,9705,9034,22331,83282,6317
"16685","E01017579",10505,23705,9487,4903,24207,21234,21989,116030,16046
"16686","E01017580",2059,22346,6971,4617,26731,24784,7370,94878,9372
"16687","E01017581",18612,27024,24807,13753,24633,20790,15737,145356,25442
"16688","E01017582",19114,22825,7936,15574,3853,6501,9698,85501,6853
"16689","E01017583",12256,14350,5781,9165,6658,10904,18766,77880,5101
"16690","E01017584",18432,25013,14334,15505,11862,14808,16958,116912,16319
"16691","E01017585",24410,18343,5347,20797,2539,4001,10095,85532,6866
"16692","E01017586",20463,19452,14749,15695,23093,16632,29192,139276,23521
"16693","E01017587",32258,13076,16796,29190,9180,2404,28071,130975,20842
"16694","E01017588",30318,19716,19953,30332,15816,14648,24285,155068,28057
"16695","E01017589",11673,11877,10976,27805,18947,12728,3767,97773,10198
"16696","E01017590",30526,8383,21575,25548,7104,6264,11743,111143,14414
"16697","E01017591",18310,9455,8832,18916,17220,8706,19438,100877,11135
"16698","E01017592",16191,17896,16693,21570,18259,16128,14484,121221,17684
"16699","E01017593",23563,20606,13475,16377,17390,13704,16847,121962,17921
"16700","E01017594",2953,30457,19611,1283,32718,30296,6148,123466,18373
"16701","E01017595",16467,25764,17989,13065,28366,27264,7528,136443,22597
"16702","E01017596",7034,26874,23622,3668,28807,25019,4272,119296,17080
"16703","E01017597",12120,22980,15852,8670,24526,21783,11608,117539,16527
"16704","E01017598",9778,10997,2818,3605,8204,4750,4628,44780,554
"16705","E01017600",5786,19275,6471,7716,5857,13406,22081,80592,5683
"16706","E01017601",6777,30198,19026,2816,29217,27382,25478,140894,24046
"16707","E01017602",13090,30963,26395,11554,30331,28223,10448,151004,26983
"16708","E01017603",21615,21242,8083,20392,3235,4241,11540,90348,8108
"16709","E01017604",22311,20888,12281,15547,8212,2206,3628,85073,6737
"16710","E01017605",5789,30949,18243,2768,30026,23985,1127,112887,15010
"16711","E01017606",28830,9512,7757,18312,1248,416,29691,95766,9623
"16712","E01017607",31442,5792,17710,16707,2087,1845,24058,99641,10770
"16713","E01017608",20423,18391,23129,17438,21236,16950,7768,125335,19045
"16714","E01017609",5938,30040,20532,2571,30745,28123,10424,128373,19984
